Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_02.wav,1,MO_NA_LU,MO,NA,LU
SEQ_02.wav,2,LU-SI-NA,LU,SI,NA
SEQ_02.wav,3,FI_TI_SU,FI,TI,SU
SEQ_02.wav,4,RI_GI_MI,RI,GI,MI
SEQ_02.wav,5,RU_PU_NI,RU,PU,NI
SEQ_02.wav,6,NA_MO_SI,NA,MO,SI
SEQ_02.wav,7,LU-SI-NA,LU,SI,NA
SEQ_02.wav,8,RI_GI_MI,RI,GI,MI
SEQ_02.wav,9,FI_TI_SU,FI,TI,SU
SEQ_02.wav,10,NA_MO_SI,NA,MO,SI
SEQ_02.wav,11,FI_TI_SU,FI,TI,SU
SEQ_02.wav,12,MO_NA_LU,MO,NA,LU
SEQ_02.wav,13,LU-SI-NA,LU,SI,NA
SEQ_02.wav,14,FI_TI_SU,FI,TI,SU
SEQ_02.wav,15,MO_NA_LU,MO,NA,LU
SEQ_02.wav,16,TA_FU_KO,TA,FU,KO
SEQ_02.wav,17,LU-SI-NA,LU,SI,NA
SEQ_02.wav,18,NA_MO_SI,NA,MO,SI
SEQ_02.wav,19,FI_TI_SU,FI,TI,SU
SEQ_02.wav,20,RI_GI_MI,RI,GI,MI
SEQ_02.wav,21,MO_NA_LU,MO,NA,LU
SEQ_02.wav,22,TA_FU_KO,TA,FU,KO
SEQ_02.wav,23,RU_PU_NI,RU,PU,NI
SEQ_02.wav,24,LU-SI-NA,LU,SI,NA
SEQ_02.wav,25,TA_FU_KO,TA,FU,KO
SEQ_02.wav,26,SI_LU_MO,SI,LU,MO
SEQ_02.wav,27,NA_MO_SI,NA,MO,SI
SEQ_02.wav,28,MO_NA_LU,MO,NA,LU
SEQ_02.wav,29,RU_PU_NI,RU,PU,NI
SEQ_02.wav,30,FI_TI_SU,FI,TI,SU
SEQ_02.wav,31,SI_LU_MO,SI,LU,MO
SEQ_02.wav,32,LU-SI-NA,LU,SI,NA
SEQ_02.wav,33,MO_NA_LU,MO,NA,LU
SEQ_02.wav,34,FI_TI_SU,FI,TI,SU
SEQ_02.wav,35,NA_MO_SI,NA,MO,SI
SEQ_02.wav,36,MO_NA_LU,MO,NA,LU
SEQ_02.wav,37,NA_MO_SI,NA,MO,SI
SEQ_02.wav,38,LU-SI-NA,LU,SI,NA
SEQ_02.wav,39,RU_PU_NI,RU,PU,NI
SEQ_02.wav,40,TA_FU_KO,TA,FU,KO
SEQ_02.wav,41,SI_LU_MO,SI,LU,MO
SEQ_02.wav,42,RU_PU_NI,RU,PU,NI
SEQ_02.wav,43,MO_NA_LU,MO,NA,LU
SEQ_02.wav,44,TA_FU_KO,TA,FU,KO
SEQ_02.wav,45,SI_LU_MO,SI,LU,MO
SEQ_02.wav,46,RI_GI_MI,RI,GI,MI
SEQ_02.wav,47,RU_PU_NI,RU,PU,NI
SEQ_02.wav,48,FI_TI_SU,FI,TI,SU
SEQ_02.wav,49,SI_LU_MO,SI,LU,MO
SEQ_02.wav,50,TA_FU_KO,TA,FU,KO
SEQ_02.wav,51,LU-SI-NA,LU,SI,NA
SEQ_02.wav,52,RI_GI_MI,RI,GI,MI
SEQ_02.wav,53,RU_PU_NI,RU,PU,NI
SEQ_02.wav,54,TA_FU_KO,TA,FU,KO
SEQ_02.wav,55,SI_LU_MO,SI,LU,MO
SEQ_02.wav,56,NA_MO_SI,NA,MO,SI
