Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_07.wav,1,LU-SI-NA,LU,SI,NA
SEQ_07.wav,2,RI_GI_MI,RI,GI,MI
SEQ_07.wav,3,NA_MO_SI,NA,MO,SI
SEQ_07.wav,4,RI_GI_MI,RI,GI,MI
SEQ_07.wav,5,MO_NA_LU,MO,NA,LU
SEQ_07.wav,6,TA_FU_KO,TA,FU,KO
SEQ_07.wav,7,NA_MO_SI,NA,MO,SI
SEQ_07.wav,8,MO_NA_LU,MO,NA,LU
SEQ_07.wav,9,NA_MO_SI,NA,MO,SI
SEQ_07.wav,10,RI_GI_MI,RI,GI,MI
SEQ_07.wav,11,RU_PU_NI,RU,PU,NI
SEQ_07.wav,12,LU-SI-NA,LU,SI,NA
SEQ_07.wav,13,MO_NA_LU,MO,NA,LU
SEQ_07.wav,14,SI_LU_MO,SI,LU,MO
SEQ_07.wav,15,RI_GI_MI,RI,GI,MI
SEQ_07.wav,16,LU-SI-NA,LU,SI,NA
SEQ_07.wav,17,RI_GI_MI,RI,GI,MI
SEQ_07.wav,18,NA_MO_SI,NA,MO,SI
SEQ_07.wav,19,MO_NA_LU,MO,NA,LU
SEQ_07.wav,20,SI_LU_MO,SI,LU,MO
SEQ_07.wav,21,TA_FU_KO,TA,FU,KO
SEQ_07.wav,22,LU-SI-NA,LU,SI,NA
SEQ_07.wav,23,MO_NA_LU,MO,NA,LU
SEQ_07.wav,24,TA_FU_KO,TA,FU,KO
SEQ_07.wav,25,MO_NA_LU,MO,NA,LU
SEQ_07.wav,26,RI_GI_MI,RI,GI,MI
SEQ_07.wav,27,LU-SI-NA,LU,SI,NA
SEQ_07.wav,28,NA_MO_SI,NA,MO,SI
SEQ_07.wav,29,RI_GI_MI,RI,GI,MI
SEQ_07.wav,30,NA_MO_SI,NA,MO,SI
SEQ_07.wav,31,LU-SI-NA,LU,SI,NA
SEQ_07.wav,32,FI_TI_SU,FI,TI,SU
SEQ_07.wav,33,RI_GI_MI,RI,GI,MI
SEQ_07.wav,34,SI_LU_MO,SI,LU,MO
SEQ_07.wav,35,LU-SI-NA,LU,SI,NA
SEQ_07.wav,36,RU_PU_NI,RU,PU,NI
SEQ_07.wav,37,FI_TI_SU,FI,TI,SU
SEQ_07.wav,38,NA_MO_SI,NA,MO,SI
SEQ_07.wav,39,MO_NA_LU,MO,NA,LU
SEQ_07.wav,40,LU-SI-NA,LU,SI,NA
SEQ_07.wav,41,TA_FU_KO,TA,FU,KO
SEQ_07.wav,42,MO_NA_LU,MO,NA,LU
SEQ_07.wav,43,SI_LU_MO,SI,LU,MO
SEQ_07.wav,44,LU-SI-NA,LU,SI,NA
SEQ_07.wav,45,RI_GI_MI,RI,GI,MI
SEQ_07.wav,46,LU-SI-NA,LU,SI,NA
SEQ_07.wav,47,RU_PU_NI,RU,PU,NI
SEQ_07.wav,48,LU-SI-NA,LU,SI,NA
SEQ_07.wav,49,NA_MO_SI,NA,MO,SI
SEQ_07.wav,50,TA_FU_KO,TA,FU,KO
SEQ_07.wav,51,LU-SI-NA,LU,SI,NA
SEQ_07.wav,52,SI_LU_MO,SI,LU,MO
SEQ_07.wav,53,RI_GI_MI,RI,GI,MI
SEQ_07.wav,54,TA_FU_KO,TA,FU,KO
SEQ_07.wav,55,RU_PU_NI,RU,PU,NI
SEQ_07.wav,56,RI_GI_MI,RI,GI,MI
SEQ_07.wav,57,FI_TI_SU,FI,TI,SU
SEQ_07.wav,58,LU-SI-NA,LU,SI,NA
SEQ_07.wav,59,SI_LU_MO,SI,LU,MO
SEQ_07.wav,60,RI_GI_MI,RI,GI,MI
SEQ_07.wav,61,LU-SI-NA,LU,SI,NA
SEQ_07.wav,62,FI_TI_SU,FI,TI,SU
SEQ_07.wav,63,MO_NA_LU,MO,NA,LU
SEQ_07.wav,64,TA_FU_KO,TA,FU,KO
SEQ_07.wav,65,LU-SI-NA,LU,SI,NA
SEQ_07.wav,66,RU_PU_NI,RU,PU,NI
SEQ_07.wav,67,RI_GI_MI,RI,GI,MI
SEQ_07.wav,68,SI_LU_MO,SI,LU,MO
SEQ_07.wav,69,LU-SI-NA,LU,SI,NA
SEQ_07.wav,70,RI_GI_MI,RI,GI,MI
SEQ_07.wav,71,SI_LU_MO,SI,LU,MO
SEQ_07.wav,72,TA_FU_KO,TA,FU,KO
SEQ_07.wav,73,LU-SI-NA,LU,SI,NA
SEQ_07.wav,74,FI_TI_SU,FI,TI,SU
SEQ_07.wav,75,LU-SI-NA,LU,SI,NA
SEQ_07.wav,76,RU_PU_NI,RU,PU,NI
SEQ_07.wav,77,MO_NA_LU,MO,NA,LU
SEQ_07.wav,78,NA_MO_SI,NA,MO,SI
SEQ_07.wav,79,RU_PU_NI,RU,PU,NI
SEQ_07.wav,80,FI_TI_SU,FI,TI,SU
SEQ_07.wav,81,TA_FU_KO,TA,FU,KO
SEQ_07.wav,82,RI_GI_MI,RI,GI,MI
SEQ_07.wav,83,SI_LU_MO,SI,LU,MO
SEQ_07.wav,84,FI_TI_SU,FI,TI,SU
SEQ_07.wav,85,TA_FU_KO,TA,FU,KO
SEQ_07.wav,86,MO_NA_LU,MO,NA,LU
SEQ_07.wav,87,TA_FU_KO,TA,FU,KO
SEQ_07.wav,88,RU_PU_NI,RU,PU,NI
SEQ_07.wav,89,LU-SI-NA,LU,SI,NA
SEQ_07.wav,90,TA_FU_KO,TA,FU,KO
SEQ_07.wav,91,MO_NA_LU,MO,NA,LU
SEQ_07.wav,92,FI_TI_SU,FI,TI,SU
SEQ_07.wav,93,NA_MO_SI,NA,MO,SI
SEQ_07.wav,94,RI_GI_MI,RI,GI,MI
SEQ_07.wav,95,FI_TI_SU,FI,TI,SU
SEQ_07.wav,96,RU_PU_NI,RU,PU,NI
SEQ_07.wav,97,SI_LU_MO,SI,LU,MO
SEQ_07.wav,98,FI_TI_SU,FI,TI,SU
SEQ_07.wav,99,NA_MO_SI,NA,MO,SI
SEQ_07.wav,100,FI_TI_SU,FI,TI,SU
SEQ_07.wav,101,SI_LU_MO,SI,LU,MO
SEQ_07.wav,102,RU_PU_NI,RU,PU,NI
SEQ_07.wav,103,RI_GI_MI,RI,GI,MI
SEQ_07.wav,104,RU_PU_NI,RU,PU,NI
SEQ_07.wav,105,SI_LU_MO,SI,LU,MO
SEQ_07.wav,106,RU_PU_NI,RU,PU,NI
SEQ_07.wav,107,FI_TI_SU,FI,TI,SU
SEQ_07.wav,108,NA_MO_SI,NA,MO,SI
SEQ_07.wav,109,RI_GI_MI,RI,GI,MI
SEQ_07.wav,110,FI_TI_SU,FI,TI,SU
SEQ_07.wav,111,RU_PU_NI,RU,PU,NI
SEQ_07.wav,112,MO_NA_LU,MO,NA,LU
SEQ_07.wav,113,TA_FU_KO,TA,FU,KO
SEQ_07.wav,114,SI_LU_MO,SI,LU,MO
SEQ_07.wav,115,RI_GI_MI,RI,GI,MI
SEQ_07.wav,116,SI_LU_MO,SI,LU,MO
SEQ_07.wav,117,NA_MO_SI,NA,MO,SI
SEQ_07.wav,118,SI_LU_MO,SI,LU,MO
SEQ_07.wav,119,MO_NA_LU,MO,NA,LU
SEQ_07.wav,120,RU_PU_NI,RU,PU,NI
SEQ_07.wav,121,MO_NA_LU,MO,NA,LU
SEQ_07.wav,122,NA_MO_SI,NA,MO,SI
SEQ_07.wav,123,TA_FU_KO,TA,FU,KO
SEQ_07.wav,124,FI_TI_SU,FI,TI,SU
SEQ_07.wav,125,RU_PU_NI,RU,PU,NI
SEQ_07.wav,126,NA_MO_SI,NA,MO,SI
SEQ_07.wav,127,FI_TI_SU,FI,TI,SU
SEQ_07.wav,128,RU_PU_NI,RU,PU,NI
SEQ_07.wav,129,SI_LU_MO,SI,LU,MO
SEQ_07.wav,130,MO_NA_LU,MO,NA,LU
SEQ_07.wav,131,RI_GI_MI,RI,GI,MI
SEQ_07.wav,132,SI_LU_MO,SI,LU,MO
SEQ_07.wav,133,MO_NA_LU,MO,NA,LU
SEQ_07.wav,134,TA_FU_KO,TA,FU,KO
SEQ_07.wav,135,SI_LU_MO,SI,LU,MO
SEQ_07.wav,136,MO_NA_LU,MO,NA,LU
SEQ_07.wav,137,FI_TI_SU,FI,TI,SU
