Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_04.wav,1,MO_NA_LU,MO,NA,LU
SEQ_04.wav,2,RI_GI_MI,RI,GI,MI
SEQ_04.wav,3,FI_TI_SU,FI,TI,SU
SEQ_04.wav,4,RI_GI_MI,RI,GI,MI
SEQ_04.wav,5,MO_NA_LU,MO,NA,LU
SEQ_04.wav,6,NA_MO_SI,NA,MO,SI
SEQ_04.wav,7,TA_FU_KO,TA,FU,KO
SEQ_04.wav,8,FI_TI_SU,FI,TI,SU
SEQ_04.wav,9,SI_LU_MO,SI,LU,MO
SEQ_04.wav,10,RU_PU_NI,RU,PU,NI
SEQ_04.wav,11,NA_MO_SI,NA,MO,SI
SEQ_04.wav,12,MO_NA_LU,MO,NA,LU
SEQ_04.wav,13,SI_LU_MO,SI,LU,MO
SEQ_04.wav,14,RI_GI_MI,RI,GI,MI
SEQ_04.wav,15,FI_TI_SU,FI,TI,SU
SEQ_04.wav,16,NA_MO_SI,NA,MO,SI
SEQ_04.wav,17,MO_NA_LU,MO,NA,LU
SEQ_04.wav,18,TA_FU_KO,TA,FU,KO
SEQ_04.wav,19,RI_GI_MI,RI,GI,MI
SEQ_04.wav,20,SI_LU_MO,SI,LU,MO
SEQ_04.wav,21,RU_PU_NI,RU,PU,NI
SEQ_04.wav,22,LU-SI-NA,LU,SI,NA
SEQ_04.wav,23,NA_MO_SI,NA,MO,SI
SEQ_04.wav,24,MO_NA_LU,MO,NA,LU
SEQ_04.wav,25,FI_TI_SU,FI,TI,SU
SEQ_04.wav,26,LU-SI-NA,LU,SI,NA
SEQ_04.wav,27,FI_TI_SU,FI,TI,SU
SEQ_04.wav,28,RU_PU_NI,RU,PU,NI
SEQ_04.wav,29,LU-SI-NA,LU,SI,NA
SEQ_04.wav,30,MO_NA_LU,MO,NA,LU
SEQ_04.wav,31,FI_TI_SU,FI,TI,SU
SEQ_04.wav,32,NA_MO_SI,NA,MO,SI
SEQ_04.wav,33,LU-SI-NA,LU,SI,NA
SEQ_04.wav,34,TA_FU_KO,TA,FU,KO
SEQ_04.wav,35,MO_NA_LU,MO,NA,LU
SEQ_04.wav,36,SI_LU_MO,SI,LU,MO
SEQ_04.wav,37,LU-SI-NA,LU,SI,NA
SEQ_04.wav,38,SI_LU_MO,SI,LU,MO
SEQ_04.wav,39,RU_PU_NI,RU,PU,NI
SEQ_04.wav,40,TA_FU_KO,TA,FU,KO
SEQ_04.wav,41,NA_MO_SI,NA,MO,SI
SEQ_04.wav,42,SI_LU_MO,SI,LU,MO
SEQ_04.wav,43,RI_GI_MI,RI,GI,MI
SEQ_04.wav,44,FI_TI_SU,FI,TI,SU
SEQ_04.wav,45,TA_FU_KO,TA,FU,KO
SEQ_04.wav,46,LU-SI-NA,LU,SI,NA
SEQ_04.wav,47,TA_FU_KO,TA,FU,KO
SEQ_04.wav,48,RU_PU_NI,RU,PU,NI
SEQ_04.wav,49,RI_GI_MI,RI,GI,MI
SEQ_04.wav,50,RU_PU_NI,RU,PU,NI
SEQ_04.wav,51,FI_TI_SU,FI,TI,SU
SEQ_04.wav,52,LU-SI-NA,LU,SI,NA
SEQ_04.wav,53,TA_FU_KO,TA,FU,KO
SEQ_04.wav,54,LU-SI-NA,LU,SI,NA
SEQ_04.wav,55,TA_FU_KO,TA,FU,KO
