Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_01.wav,1,NA_MO_SI,NA,MO,SI
SEQ_01.wav,2,MO_NA_LU,MO,NA,LU
SEQ_01.wav,3,LU-SI-NA,LU,SI,NA
SEQ_01.wav,4,RI_GI_MI,RI,GI,MI
SEQ_01.wav,5,TA_FU_KO,TA,FU,KO
SEQ_01.wav,6,LU-SI-NA,LU,SI,NA
SEQ_01.wav,7,RI_GI_MI,RI,GI,MI
SEQ_01.wav,8,SI_LU_MO,SI,LU,MO
SEQ_01.wav,9,FI_TI_SU,FI,TI,SU
SEQ_01.wav,10,LU-SI-NA,LU,SI,NA
SEQ_01.wav,11,FI_TI_SU,FI,TI,SU
SEQ_01.wav,12,SI_LU_MO,SI,LU,MO
SEQ_01.wav,13,MO_NA_LU,MO,NA,LU
SEQ_01.wav,14,LU-SI-NA,LU,SI,NA
SEQ_01.wav,15,MO_NA_LU,MO,NA,LU
SEQ_01.wav,16,NA_MO_SI,NA,MO,SI
SEQ_01.wav,17,SI_LU_MO,SI,LU,MO
SEQ_01.wav,18,RI_GI_MI,RI,GI,MI
SEQ_01.wav,19,TA_FU_KO,TA,FU,KO
SEQ_01.wav,20,NA_MO_SI,NA,MO,SI
SEQ_01.wav,21,SI_LU_MO,SI,LU,MO
SEQ_01.wav,22,RU_PU_NI,RU,PU,NI
SEQ_01.wav,23,SI_LU_MO,SI,LU,MO
SEQ_01.wav,24,TA_FU_KO,TA,FU,KO
SEQ_01.wav,25,FI_TI_SU,FI,TI,SU
SEQ_01.wav,26,SI_LU_MO,SI,LU,MO
SEQ_01.wav,27,NA_MO_SI,NA,MO,SI
SEQ_01.wav,28,RU_PU_NI,RU,PU,NI
SEQ_01.wav,29,TA_FU_KO,TA,FU,KO
SEQ_01.wav,30,NA_MO_SI,NA,MO,SI
SEQ_01.wav,31,RU_PU_NI,RU,PU,NI
SEQ_01.wav,32,MO_NA_LU,MO,NA,LU
SEQ_01.wav,33,TA_FU_KO,TA,FU,KO
SEQ_01.wav,34,MO_NA_LU,MO,NA,LU
SEQ_01.wav,35,RU_PU_NI,RU,PU,NI
SEQ_01.wav,36,MO_NA_LU,MO,NA,LU
SEQ_01.wav,37,LU-SI-NA,LU,SI,NA
SEQ_01.wav,38,SI_LU_MO,SI,LU,MO
SEQ_01.wav,39,RI_GI_MI,RI,GI,MI
SEQ_01.wav,40,NA_MO_SI,NA,MO,SI
SEQ_01.wav,41,TA_FU_KO,TA,FU,KO
SEQ_01.wav,42,LU-SI-NA,LU,SI,NA
SEQ_01.wav,43,SI_LU_MO,SI,LU,MO
SEQ_01.wav,44,TA_FU_KO,TA,FU,KO
SEQ_01.wav,45,RU_PU_NI,RU,PU,NI
SEQ_01.wav,46,RI_GI_MI,RI,GI,MI
SEQ_01.wav,47,LU-SI-NA,LU,SI,NA
SEQ_01.wav,48,RU_PU_NI,RU,PU,NI
SEQ_01.wav,49,FI_TI_SU,FI,TI,SU
SEQ_01.wav,50,RU_PU_NI,RU,PU,NI
SEQ_01.wav,51,MO_NA_LU,MO,NA,LU
SEQ_01.wav,52,LU-SI-NA,LU,SI,NA
SEQ_01.wav,53,SI_LU_MO,SI,LU,MO
SEQ_01.wav,54,FI_TI_SU,FI,TI,SU
SEQ_01.wav,55,RU_PU_NI,RU,PU,NI
