Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_03.wav,1,LU-SI-NA,LU,SI,NA
SEQ_03.wav,2,TA_FU_KO,TA,FU,KO
SEQ_03.wav,3,MO_NA_LU,MO,NA,LU
SEQ_03.wav,4,NA_MO_SI,NA,MO,SI
SEQ_03.wav,5,TA_FU_KO,TA,FU,KO
SEQ_03.wav,6,MO_NA_LU,MO,NA,LU
SEQ_03.wav,7,RU_PU_NI,RU,PU,NI
SEQ_03.wav,8,SI_LU_MO,SI,LU,MO
SEQ_03.wav,9,TA_FU_KO,TA,FU,KO
SEQ_03.wav,10,FI_TI_SU,FI,TI,SU
SEQ_03.wav,11,MO_NA_LU,MO,NA,LU
SEQ_03.wav,12,TA_FU_KO,TA,FU,KO
SEQ_03.wav,13,LU-SI-NA,LU,SI,NA
SEQ_03.wav,14,SI_LU_MO,SI,LU,MO
SEQ_03.wav,15,RI_GI_MI,RI,GI,MI
SEQ_03.wav,16,FI_TI_SU,FI,TI,SU
SEQ_03.wav,17,SI_LU_MO,SI,LU,MO
SEQ_03.wav,18,RU_PU_NI,RU,PU,NI
SEQ_03.wav,19,SI_LU_MO,SI,LU,MO
SEQ_03.wav,20,FI_TI_SU,FI,TI,SU
SEQ_03.wav,21,SI_LU_MO,SI,LU,MO
SEQ_03.wav,22,MO_NA_LU,MO,NA,LU
SEQ_03.wav,23,RI_GI_MI,RI,GI,MI
SEQ_03.wav,24,RU_PU_NI,RU,PU,NI
SEQ_03.wav,25,SI_LU_MO,SI,LU,MO
SEQ_03.wav,26,NA_MO_SI,NA,MO,SI
SEQ_03.wav,27,MO_NA_LU,MO,NA,LU
SEQ_03.wav,28,RI_GI_MI,RI,GI,MI
SEQ_03.wav,29,SI_LU_MO,SI,LU,MO
SEQ_03.wav,30,TA_FU_KO,TA,FU,KO
SEQ_03.wav,31,RI_GI_MI,RI,GI,MI
SEQ_03.wav,32,FI_TI_SU,FI,TI,SU
SEQ_03.wav,33,NA_MO_SI,NA,MO,SI
SEQ_03.wav,34,SI_LU_MO,SI,LU,MO
SEQ_03.wav,35,RU_PU_NI,RU,PU,NI
SEQ_03.wav,36,NA_MO_SI,NA,MO,SI
SEQ_03.wav,37,FI_TI_SU,FI,TI,SU
SEQ_03.wav,38,RI_GI_MI,RI,GI,MI
SEQ_03.wav,39,TA_FU_KO,TA,FU,KO
SEQ_03.wav,40,LU-SI-NA,LU,SI,NA
SEQ_03.wav,41,RU_PU_NI,RU,PU,NI
SEQ_03.wav,42,FI_TI_SU,FI,TI,SU
SEQ_03.wav,43,MO_NA_LU,MO,NA,LU
SEQ_03.wav,44,RI_GI_MI,RI,GI,MI
SEQ_03.wav,45,LU-SI-NA,LU,SI,NA
SEQ_03.wav,46,TA_FU_KO,TA,FU,KO
SEQ_03.wav,47,FI_TI_SU,FI,TI,SU
SEQ_03.wav,48,RU_PU_NI,RU,PU,NI
SEQ_03.wav,49,MO_NA_LU,MO,NA,LU
SEQ_03.wav,50,RU_PU_NI,RU,PU,NI
SEQ_03.wav,51,RI_GI_MI,RI,GI,MI
SEQ_03.wav,52,NA_MO_SI,NA,MO,SI
SEQ_03.wav,53,RI_GI_MI,RI,GI,MI
SEQ_03.wav,54,TA_FU_KO,TA,FU,KO
SEQ_03.wav,55,RU_PU_NI,RU,PU,NI
SEQ_03.wav,56,SI_LU_MO,SI,LU,MO
SEQ_03.wav,57,TA_FU_KO,TA,FU,KO
